Meetpunt surrogate key,Meetpunt locatie,Datum,Tijd,Aantal fietsers,Aantal fietsers van,Aantal fietsers naar,Meetpunt code
543,Amedeus Stockmanslei 39,2021-10-17,12:00:00,212,98,114,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,13:00:00,226,117,109,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,14:00:00,209,109,100,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,15:00:00,209,86,123,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,16:00:00,176,83,93,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,17:00:00,178,86,92,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,18:00:00,155,77,78,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,19:00:00,62,29,33,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,20:00:00,65,31,34,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,21:00:00,57,29,28,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,22:00:00,29,19,10,MOR02
543,Amedeus Stockmanslei 39,2021-10-17,23:00:00,25,18,7,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,00:00:00,10,6,4,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,01:00:00,7,6,1,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,02:00:00,4,2,2,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,03:00:00,4,2,2,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,04:00:00,19,11,8,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,05:00:00,32,13,19,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,06:00:00,111,29,82,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,07:00:00,430,105,325,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,08:00:00,676,203,473,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,09:00:00,317,168,149,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,10:00:00,184,55,129,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,11:00:00,188,66,122,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,12:00:00,214,109,105,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,13:00:00,178,77,101,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,14:00:00,198,107,91,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,15:00:00,307,191,116,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,16:00:00,458,333,125,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,17:00:00,495,360,135,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,18:00:00,327,231,96,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,19:00:00,175,113,62,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,20:00:00,115,63,52,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,21:00:00,75,48,27,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,22:00:00,83,43,40,MOR02
543,Amedeus Stockmanslei 39,2021-10-18,23:00:00,40,24,16,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,00:00:00,8,4,4,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,01:00:00,9,6,3,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,02:00:00,5,3,2,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,03:00:00,5,3,2,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,04:00:00,15,8,7,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,05:00:00,26,12,14,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,06:00:00,125,35,90,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,07:00:00,431,117,314,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,08:00:00,654,185,469,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,09:00:00,182,47,135,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,10:00:00,100,43,57,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,11:00:00,91,38,53,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,12:00:00,153,87,66,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,13:00:00,148,69,79,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,14:00:00,149,86,63,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,15:00:00,249,141,108,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,16:00:00,432,306,126,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,17:00:00,504,357,147,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,18:00:00,333,237,96,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,19:00:00,161,89,72,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,20:00:00,72,44,28,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,21:00:00,74,49,25,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,22:00:00,80,44,36,MOR02
543,Amedeus Stockmanslei 39,2021-10-19,23:00:00,35,18,17,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,00:00:00,20,14,6,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,01:00:00,6,5,1,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,02:00:00,5,2,3,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,03:00:00,4,2,2,MOR02
543,Amedeus Stockmanslei 39,2021-10-20,04:00:00,13,6,7,MOR02
