Meetpunt surrogate key,Meetpunt locatie,Datum,Tijd,Aantal fietsers,Aantal fietsers van,Aantal fietsers naar,Meetpunt code
84,Oudemolsedijk,2018-07-22,17:00:00,67,38,29,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,18:00:00,74,44,30,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,19:00:00,44,22,22,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,20:00:00,43,14,29,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,21:00:00,26,12,14,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,22:00:00,10,0,10,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-22,23:00:00,13,0,13,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,00:00:00,9,0,9,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,01:00:00,6,4,2,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,02:00:00,12,12,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,03:00:00,7,7,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,04:00:00,12,12,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,05:00:00,12,12,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,06:00:00,6,4,2,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,07:00:00,17,13,4,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,08:00:00,25,10,15,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,09:00:00,36,15,21,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,10:00:00,22,10,12,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,11:00:00,36,25,11,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,12:00:00,18,11,7,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,13:00:00,57,26,31,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,14:00:00,58,21,37,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,15:00:00,63,37,26,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,16:00:00,74,22,52,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,17:00:00,31,11,20,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,18:00:00,51,30,21,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,19:00:00,53,21,32,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,20:00:00,30,22,8,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,21:00:00,39,32,7,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,22:00:00,3,1,2,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-23,23:00:00,1,0,1,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,00:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,01:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,02:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,03:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,04:00:00,2,2,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,05:00:00,1,1,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,06:00:00,6,4,2,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,07:00:00,16,11,5,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,08:00:00,31,16,15,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,09:00:00,47,24,23,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,10:00:00,60,31,29,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,11:00:00,81,64,17,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,12:00:00,35,18,17,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,13:00:00,58,17,41,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,14:00:00,50,25,25,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,15:00:00,34,25,9,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,16:00:00,51,22,29,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,17:00:00,11,4,7,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,18:00:00,52,22,30,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,19:00:00,69,37,32,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,20:00:00,43,26,17,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,21:00:00,11,9,2,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,22:00:00,4,1,3,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-24,23:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,00:00:00,2,2,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,01:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,02:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,03:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,04:00:00,3,3,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,05:00:00,1,1,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,06:00:00,3,1,2,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,07:00:00,11,6,5,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,08:00:00,13,8,5,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,09:00:00,47,32,15,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,10:00:00,55,19,36,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,11:00:00,68,22,46,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,12:00:00,41,12,29,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,13:00:00,40,22,18,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,14:00:00,40,15,25,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,15:00:00,47,32,15,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,16:00:00,29,12,17,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,17:00:00,50,36,14,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,18:00:00,27,10,17,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,19:00:00,39,15,24,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,20:00:00,43,30,13,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,21:00:00,27,17,10,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,22:00:00,7,0,7,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-25,23:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,00:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,01:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,02:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,03:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,04:00:00,2,2,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,05:00:00,2,2,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,06:00:00,6,4,2,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,07:00:00,17,5,12,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,08:00:00,33,15,18,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,09:00:00,48,22,26,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,10:00:00,52,22,30,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,11:00:00,73,22,51,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,12:00:00,31,19,12,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,13:00:00,31,24,7,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,14:00:00,19,14,5,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,15:00:00,22,9,13,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,16:00:00,22,14,8,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,17:00:00,26,16,10,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,18:00:00,38,30,8,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,19:00:00,56,42,14,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,20:00:00,44,31,13,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,21:00:00,10,4,6,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,22:00:00,7,2,5,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-26,23:00:00,3,2,1,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-27,00:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-27,01:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-27,02:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-27,03:00:00,0,0,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-27,04:00:00,3,3,0,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-27,05:00:00,1,0,1,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-27,06:00:00,7,5,2,FMN GV 18 Kasterlee
84,Oudemolsedijk,2018-07-27,07:00:00,9,5,4,FMN GV 18 Kasterlee
